
begin: 2013-07-19 19:11:45.099663 +0900 +0900

      :258(000100000010)--64(000001000000)	78(000001001110)--3600(111000010000)	256(000100000000)--0(000000000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--3600(111000010000)	2(000000000010)--0(000000000000)
      :258(000100000010)--64(000001000000)	78(000001001110)--3600(111000010000)	0(000000000000)--64(000001000000)
      :1040(010000010000)--1(000000000001)	516(001000000100)--1025(010000000001)	16(000000010000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	516(001000000100)--1025(010000000001)	0(000000000000)--1(000000000001)
      :1040(010000010000)--1(000000000001)	516(001000000100)--1025(010000000001)	1024(010000000000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	662(001010010110)--1384(010101101000)	0(000000000000)--1(000000000001)
      :1040(010000010000)--1(000000000001)	662(001010010110)--1384(010101101000)	16(000000010000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	662(001010010110)--1384(010101101000)	1024(010000000000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	662(001010010110)--3424(110101100000)	0(000000000000)--1(000000000001)
      :1040(010000010000)--1(000000000001)	662(001010010110)--3424(110101100000)	16(000000010000)--0(000000000000)
      :1040(010000010000)--1(000000000001)	662(001010010110)--3424(110101100000)	1024(010000000000)--0(000000000000)
  :4095(111111111111)--4095(111111111111)	197(000011000101)--1554(011000010010)	2344(100100101000)--2344(100100101000)
  :4095(111111111111)--4095(111111111111)	197(000011000101)--1554(011000010010)	197(000011000101)--1554(011000010010)
  :4095(111111111111)--4095(111111111111)	197(000011000101)--1554(011000010010)	1554(011000010010)--197(000011000101)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--2370(100101000010)	8(000000001000)--8(000000001000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--2370(100101000010)	32(000000100000)--2304(100100000000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--2370(100101000010)	2304(100100000000)--32(000000100000)
      :8(000000001000)--8(000000001000)	200(000011001000)--274(000100010010)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	200(000011001000)--274(000100010010)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	200(000011001000)--274(000100010010)	0(000000000000)--8(000000001000)
      :8(000000001000)--8(000000001000)	200(000011001000)--1030(010000000110)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	200(000011001000)--1030(010000000110)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	200(000011001000)--1030(010000000110)	0(000000000000)--8(000000001000)
      :8(000000001000)--8(000000001000)	200(000011001000)--2305(100100000001)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	200(000011001000)--2305(100100000001)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	200(000011001000)--2305(100100000001)	0(000000000000)--8(000000001000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2125(100001001101)	32(000000100000)--0(000000000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2125(100001001101)	0(000000000000)--2048(100000000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2125(100001001101)	0(000000000000)--256(000100000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2245(100011000101)	32(000000100000)--0(000000000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2245(100011000101)	0(000000000000)--2048(100000000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2245(100011000101)	0(000000000000)--256(000100000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2189(100010001101)	32(000000100000)--0(000000000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2189(100010001101)	0(000000000000)--2048(100000000000)
      :32(000000100000)--2304(100100000000)	1810(011100010010)--2189(100010001101)	0(000000000000)--256(000100000000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--1537(011000000001)	2048(100000000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--1537(011000000001)	256(000100000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--1537(011000000001)	0(000000000000)--32(000000100000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--580(001001000100)	2048(100000000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--580(001001000100)	256(000100000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--580(001001000100)	0(000000000000)--32(000000100000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--524(001000001100)	2048(100000000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--524(001000001100)	256(000100000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	416(000110100000)--524(001000001100)	0(000000000000)--32(000000100000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--3392(110101000000)	8(000000001000)--8(000000001000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--3392(110101000000)	32(000000100000)--2304(100100000000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--3392(110101000000)	2304(100100000000)--32(000000100000)
      :8(000000001000)--8(000000001000)	352(000101100000)--2058(100000001010)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	352(000101100000)--2058(100000001010)	0(000000000000)--8(000000001000)
      :8(000000001000)--8(000000001000)	352(000101100000)--2058(100000001010)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	352(000101100000)--536(001000011000)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	352(000101100000)--536(001000011000)	0(000000000000)--8(000000001000)
      :8(000000001000)--8(000000001000)	352(000101100000)--536(001000011000)	8(000000001000)--0(000000000000)
      :8(000000001000)--8(000000001000)	352(000101100000)--1033(010000001001)	0(000000000000)--0(000000000000)
      :8(000000001000)--8(000000001000)	352(000101100000)--1033(010000001001)	0(000000000000)--8(000000001000)
      :8(000000001000)--8(000000001000)	352(000101100000)--1033(010000001001)	8(000000001000)--0(000000000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--525(001000001101)	0(000000000000)--2048(100000000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--525(001000001101)	32(000000100000)--0(000000000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--525(001000001101)	0(000000000000)--256(000100000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--645(001010000101)	0(000000000000)--2048(100000000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--645(001010000101)	32(000000100000)--0(000000000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--645(001010000101)	0(000000000000)--256(000100000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--1161(010010001001)	0(000000000000)--2048(100000000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--1161(010010001001)	32(000000100000)--0(000000000000)
      :32(000000100000)--2304(100100000000)	368(000101110000)--1161(010010001001)	0(000000000000)--256(000100000000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2050(100000000010)	0(000000000000)--32(000000100000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2050(100000000010)	256(000100000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2050(100000000010)	2048(100000000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2056(100000001000)	0(000000000000)--32(000000100000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2056(100000001000)	256(000100000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2056(100000001000)	2048(100000000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2064(100000010000)	0(000000000000)--32(000000100000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2064(100000010000)	256(000100000000)--0(000000000000)
      :2304(100100000000)--32(000000100000)	1280(010100000000)--2064(100000010000)	2048(100000000000)--0(000000000000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--1290(010100001010)	2048(100000000000)--2048(100000000000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--1290(010100001010)	32(000000100000)--264(000100001000)
    :2344(100100101000)--2344(100100101000)	561(001000110001)--1290(010100001010)	264(000100001000)--32(000000100000)
      :2048(100000000000)--2048(100000000000)	822(001100110110)--3273(110011001001)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	822(001100110110)--3273(110011001001)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	822(001100110110)--3273(110011001001)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	1590(011000110110)--2505(100111001001)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	1590(011000110110)--2505(100111001001)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	1590(011000110110)--2505(100111001001)	2048(100000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	173(000010101101)--2386(100101010010)	0(000000000000)--0(000000000000)
      :2048(100000000000)--2048(100000000000)	173(000010101101)--2386(100101010010)	0(000000000000)--2048(100000000000)
      :2048(100000000000)--2048(100000000000)	173(000010101101)--2386(100101010010)	2048(100000000000)--0(000000000000)
      :32(000000100000)--264(000100001000)	401(000110010001)--586(001001001010)	32(000000100000)--0(000000000000)
      :32(000000100000)--264(000100001000)	401(000110010001)--586(001001001010)	0(000000000000)--8(000000001000)
      :32(000000100000)--264(000100001000)	401(000110010001)--586(001001001010)	0(000000000000)--256(000100000000)
      :32(000000100000)--264(000100001000)	401(000110010001)--1608(011001001000)	32(000000100000)--0(000000000000)
      :32(000000100000)--264(000100001000)	401(000110010001)--1608(011001001000)	0(000000000000)--8(000000001000)
      :32(000000100000)--264(000100001000)	401(000110010001)--1608(011001001000)	0(000000000000)--256(000100000000)
      :32(000000100000)--264(000100001000)	401(000110010001)--2124(100001001100)	32(000000100000)--0(000000000000)
      :32(000000100000)--264(000100001000)	401(000110010001)--2124(100001001100)	0(000000000000)--8(000000001000)
      :32(000000100000)--264(000100001000)	401(000110010001)--2124(100001001100)	0(000000000000)--256(000100000000)
      :264(000100001000)--32(000000100000)	75(000001001011)--1920(011110000000)	0(000000000000)--32(000000100000)
      :264(000100001000)--32(000000100000)	75(000001001011)--1920(011110000000)	8(000000001000)--0(000000000000)
      :264(000100001000)--32(000000100000)	75(000001001011)--1920(011110000000)	256(000100000000)--0(000000000000)
      :264(000100001000)--32(000000100000)	75(000001001011)--2324(100100010100)	0(000000000000)--32(000000100000)
      :264(000100001000)--32(000000100000)	75(000001001011)--2324(100100010100)	8(000000001000)--0(000000000000)
      :264(000100001000)--32(000000100000)	75(000001001011)--2324(100100010100)	256(000100000000)--0(000000000000)
      :264(000100001000)--32(000000100000)	75(000001001011)--1300(010100010100)	0(000000000000)--32(000000100000)
      :264(000100001000)--32(000000100000)	75(000001001011)--1300(010100010100)	8(000000001000)--0(000000000000)
      :264(000100001000)--32(000000100000)	75(000001001011)--1300(010100010100)	256(000100000000)--0(000000000000)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2152(100001101000)	0(000000000000)--1042(010000010010)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2152(100001101000)	133(000010000101)--0(000000000000)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2152(100001101000)	64(000001000000)--512(001000000000)
      :0(000000000000)--1042(010000010010)	707(001011000011)--2332(100100011100)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	707(001011000011)--2332(100100011100)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	707(001011000011)--2332(100100011100)	0(000000000000)--2(000000000010)
      :0(000000000000)--1042(010000010010)	707(001011000011)--3340(110100001100)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	707(001011000011)--3340(110100001100)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	707(001011000011)--3340(110100001100)	0(000000000000)--2(000000000010)
      :0(000000000000)--1042(010000010010)	707(001011000011)--1324(010100101100)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	707(001011000011)--1324(010100101100)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	707(001011000011)--1324(010100101100)	0(000000000000)--2(000000000010)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2342(100100100110)	1(000000000001)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2342(100100100110)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2342(100100100110)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2595(101000100011)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2595(101000100011)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2595(101000100011)	1(000000000001)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2819(101100000011)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2819(101100000011)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	1240(010011011000)--2819(101100000011)	1(000000000001)--0(000000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--2210(100010100010)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--2210(100010100010)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--2210(100010100010)	0(000000000000)--512(001000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--1066(010000101010)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--1066(010000101010)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--1066(010000101010)	0(000000000000)--512(001000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--2338(100100100010)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--2338(100100100010)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	533(001000010101)--2338(100100100010)	0(000000000000)--512(001000000000)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2400(100101100000)	0(000000000000)--1042(010000010010)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2400(100101100000)	133(000010000101)--0(000000000000)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2400(100101100000)	64(000001000000)--512(001000000000)
      :0(000000000000)--1042(010000010010)	849(001101010001)--2214(100010100110)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	849(001101010001)--2214(100010100110)	0(000000000000)--2(000000000010)
      :0(000000000000)--1042(010000010010)	849(001101010001)--2214(100010100110)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	849(001101010001)--1196(010010101100)	0(000000000000)--2(000000000010)
      :0(000000000000)--1042(010000010010)	849(001101010001)--1196(010010101100)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	849(001101010001)--1196(010010101100)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	849(001101010001)--2190(100010001110)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	849(001101010001)--2190(100010001110)	0(000000000000)--2(000000000010)
      :0(000000000000)--1042(010000010010)	849(001101010001)--2190(100010001110)	0(000000000000)--16(000000010000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2582(101000010110)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2582(101000010110)	1(000000000001)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2582(101000010110)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2588(101000011100)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2588(101000011100)	1(000000000001)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2588(101000011100)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2078(100000011110)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2078(100000011110)	1(000000000001)--0(000000000000)
      :133(000010000101)--0(000000000000)	1377(010101100001)--2078(100000011110)	4(000000000100)--0(000000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--658(001010010010)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--658(001010010010)	0(000000000000)--512(001000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--658(001010010010)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--1666(011010000010)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--1666(011010000010)	0(000000000000)--512(001000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--1666(011010000010)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--3648(111001000000)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--3648(111001000000)	0(000000000000)--512(001000000000)
      :64(000001000000)--512(001000000000)	269(000100001101)--3648(111001000000)	64(000001000000)--0(000000000000)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2376(100101001000)	0(000000000000)--1042(010000010010)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2376(100101001000)	133(000010000101)--0(000000000000)
    :197(000011000101)--1554(011000010010)	645(001010000101)--2376(100101001000)	64(000001000000)--512(001000000000)
      :0(000000000000)--1042(010000010010)	15(000000001111)--3392(110101000000)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	15(000000001111)--3392(110101000000)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	15(000000001111)--3392(110101000000)	0(000000000000)--2(000000000010)
      :0(000000000000)--1042(010000010010)	15(000000001111)--3840(111100000000)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	15(000000001111)--3840(111100000000)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	15(000000001111)--3840(111100000000)	0(000000000000)--2(000000000010)
      :0(000000000000)--1042(010000010010)	15(000000001111)--688(001010110000)	0(000000000000)--1024(010000000000)
      :0(000000000000)--1042(010000010010)	15(000000001111)--688(001010110000)	0(000000000000)--16(000000010000)
      :0(000000000000)--1042(010000010010)	15(000000001111)--688(001010110000)	0(000000000000)--2(000000000010)
      :133(000010000101)--0(000000000000)	30(000000011110)--1696(011010100000)	1(000000000001)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--1696(011010100000)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--1696(011010100000)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--1920(011110000000)	1(000000000001)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--1920(011110000000)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--1920(011110000000)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--2145(100001100001)	128(000010000000)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--2145(100001100001)	4(000000000100)--0(000000000000)
      :133(000010000101)--0(000000000000)	30(000000011110)--2145(100001100001)	1(000000000001)--0(000000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--2098(100000110010)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--2098(100000110010)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--2098(100000110010)	0(000000000000)--512(001000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--3120(110000110000)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--3120(110000110000)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--3120(110000110000)	0(000000000000)--512(001000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--2210(100010100010)	64(000001000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--2210(100010100010)	0(000000000000)--0(000000000000)
      :64(000001000000)--512(001000000000)	777(001100001001)--2210(100010100010)	0(000000000000)--512(001000000000)
    :1554(011000010010)--197(000011000101)	408(000110011000)--549(001000100101)	1026(010000000010)--64(000001000000)
    :1554(011000010010)--197(000011000101)	408(000110011000)--549(001000100101)	16(000000010000)--5(000000000101)
    :1554(011000010010)--197(000011000101)	408(000110011000)--549(001000100101)	512(001000000000)--128(000010000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2077(100000011101)	1024(010000000000)--0(000000000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2077(100000011101)	2(000000000010)--0(000000000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2077(100000011101)	0(000000000000)--64(000001000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2201(100010011001)	1024(010000000000)--0(000000000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2201(100010011001)	2(000000000010)--0(000000000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2201(100010011001)	0(000000000000)--64(000001000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2189(100010001101)	1024(010000000000)--0(000000000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2189(100010001101)	2(000000000010)--0(000000000000)
      :1026(010000000010)--64(000001000000)	866(001101100010)--2189(100010001101)	0(000000000000)--64(000001000000)
      :16(000000010000)--5(000000000101)	563(001000110011)--2504(100111001000)	0(000000000000)--4(000000000100)
      :16(000000010000)--5(000000000101)	563(001000110011)--2504(100111001000)	16(000000010000)--0(000000000000)
      :16(000000010000)--5(000000000101)	563(001000110011)--2504(100111001000)	0(000000000000)--1(000000000001)
      :16(000000010000)--5(000000000101)	563(001000110011)--3400(110101001000)	0(000000000000)--4(000000000100)
      :16(000000010000)--5(000000000101)	563(001000110011)--3400(110101001000)	16(000000010000)--0(000000000000)
      :16(000000010000)--5(000000000101)	563(001000110011)--3400(110101001000)	0(000000000000)--1(000000000001)
      :16(000000010000)--5(000000000101)	563(001000110011)--3464(110110001000)	0(000000000000)--4(000000000100)
      :16(000000010000)--5(000000000101)	563(001000110011)--3464(110110001000)	16(000000010000)--0(000000000000)
      :16(000000010000)--5(000000000101)	563(001000110011)--3464(110110001000)	0(000000000000)--1(000000000001)
      :512(001000000000)--128(000010000000)	203(000011001011)--1332(010100110100)	512(001000000000)--0(000000000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--1332(010100110100)	0(000000000000)--0(000000000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--1332(010100110100)	0(000000000000)--128(000010000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--3124(110000110100)	512(001000000000)--0(000000000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--3124(110000110100)	0(000000000000)--0(000000000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--3124(110000110100)	0(000000000000)--128(000010000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--3348(110100010100)	512(001000000000)--0(000000000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--3348(110100010100)	0(000000000000)--0(000000000000)
      :512(001000000000)--128(000010000000)	203(000011001011)--3348(110100010100)	0(000000000000)--128(000010000000)
    :1554(011000010010)--197(000011000101)	408(000110011000)--1541(011000000101)	2(000000000010)--64(000001000000)
    :1554(011000010010)--197(000011000101)	408(000110011000)--1541(011000000101)	16(000000010000)--5(000000000101)
    :1554(011000010010)--197(000011000101)	408(000110011000)--1541(011000000101)	1536(011000000000)--128(000010000000)
      :2(000000000010)--64(000001000000)	843(001101001011)--3252(110010110100)	0(000000000000)--0(000000000000)
      :2(000000000010)--64(000001000000)	843(001101001011)--3252(110010110100)	2(000000000010)--0(000000000000)
      :2(000000000010)--64(000001000000)	843(001101001011)--3252(110010110100)	0(000000000000)--64(000001000000)
      :2(000000000010)--64(000001000000)	874(001101101010)--3221(110010010101)	0(000000000000)--0(000000000000)
      :2(000000000010)--64(000001000000)	874(001101101010)--3221(110010010101)	2(000000000010)--0(000000000000)
      :2(000000000010)--64(000001000000)	874(001101101010)--3221(110010010101)	0(000000000000)--64(000001000000)
      :2(000000000010)--64(000001000000)	1612(011001001100)--2449(100110010001)	2(000000000010)--0(000000000000)
      :2(000000000010)--64(000001000000)	1612(011001001100)--2449(100110010001)	0(000000000000)--0(000000000000)
      :2(000000000010)--64(000001000000)	1612(011001001100)--2449(100110010001)	0(000000000000)--64(000001000000)
      :16(000000010000)--5(000000000101)	129(000010000001)--516(001000000100)	16(000000010000)--0(000000000000)
      :16(000000010000)--5(000000000101)	129(000010000001)--516(001000000100)	0(000000000000)--4(000000000100)
      :16(000000010000)--5(000000000101)	129(000010000001)--516(001000000100)	0(000000000000)--1(000000000001)
      :16(000000010000)--5(000000000101)	129(000010000001)--260(000100000100)	16(000000010000)--0(000000000000)
      :16(000000010000)--5(000000000101)	129(000010000001)--260(000100000100)	0(000000000000)--4(000000000100)
      :16(000000010000)--5(000000000101)	129(000010000001)--260(000100000100)	0(000000000000)--1(000000000001)
      :16(000000010000)--5(000000000101)	129(000010000001)--1028(010000000100)	16(000000010000)--0(000000000000)
      :16(000000010000)--5(000000000101)	129(000010000001)--1028(010000000100)	0(000000000000)--4(000000000100)
      :16(000000010000)--5(000000000101)	129(000010000001)--1028(010000000100)	0(000000000000)--1(000000000001)
      :1536(011000000000)--128(000010000000)	72(000001001000)--640(001010000000)	1024(010000000000)--0(000000000000)
      :1536(011000000000)--128(000010000000)	72(000001001000)--640(001010000000)	0(000000000000)--128(000010000000)
      :1536(011000000000)--128(000010000000)	72(000001001000)--640(001010000000)	512(001000000000)--0(000000000000)
      :1536(011000000000)--128(000010000000)	72(000001001000)--1152(010010000000)	512(001000000000)--0(000000000000)
      :1536(011000000000)--128(000010000000)	72(000001001000)--1152(010010000000)	0(000000000000)--128(000010000000)
      :1536(011000000000)--128(000010000000)	72(000001001000)--1152(010010000000)	1024(010000000000)--0(000000000000)
      :1536(011000000000)--128(000010000000)	1105(010001010001)--2566(101000000110)	0(000000000000)--128(000010000000)
      :1536(011000000000)--128(000010000000)	1105(010001010001)--2566(101000000110)	1024(010000000000)--0(000000000000)
      :1536(011000000000)--128(000010000000)	1105(010001010001)--2566(101000000110)	512(001000000000)--0(000000000000)
    :1554(011000010010)--197(000011000101)	408(000110011000)--3588(111000000100)	2(000000000010)--65(000001000001)
    :1554(011000010010)--197(000011000101)	408(000110011000)--3588(111000000100)	16(000000010000)--4(000000000100)
    :1554(011000010010)--197(000011000101)	408(000110011000)--3588(111000000100)	1536(011000000000)--128(000010000000)
      :2(000000000010)--65(000001000001)	676(001010100100)--1035(010000001011)	0(000000000000)--64(000001000000)
      :2(000000000010)--65(000001000001)	676(001010100100)--1035(010000001011)	0(000000000000)--1(000000000001)
      :2(000000000010)--65(000001000001)	676(001010100100)--1035(010000001011)	2(000000000010)--0(000000000000)
      :2(000000000010)--65(000001000001)	676(001010100100)--1283(010100000011)	0(000000000000)--64(000001000000)
      :2(000000000010)--65(000001000001)	676(001010100100)--1283(010100000011)	0(000000000000)--1(000000000001)
      :2(000000000010)--65(000001000001)	676(001010100100)--1283(010100000011)	2(000000000010)--0(000000000000)
      :2(000000000010)--65(000001000001)	676(001010100100)--2130(100001010010)	0(000000000000)--1(000000000001)
      :2(000000000010)--65(000001000001)	676(001010100100)--2130(100001010010)	0(000000000000)--64(000001000000)
      :2(000000000010)--65(000001000001)	676(001010100100)--2130(100001010010)	2(000000000010)--0(000000000000)
      :16(000000010000)--4(000000000100)	616(001001101000)--1172(010010010100)	0(000000000000)--0(000000000000)
      :16(000000010000)--4(000000000100)	616(001001101000)--1172(010010010100)	0(000000000000)--4(000000000100)
